work_id,name,artist_id,style,museum_id
27778,"Store in the Rain",824,Expressionism,NULL
7327,"Woman with Fans",650,Impressionism,49
27780,"Street, Berlin",824,Expressionism,NULL
7329,"Women at the Races",650,Impressionism,NULL
27782,"Street Scene in Berlin",824,Expressionism,NULL
7337,"Young Woman in a Round Hat",650,Impressionism,46
198343,"Young Girl on a Bench",650,Impressionism,51
7331,"Young Lady in 1866",650,Impressionism,35
7333,"Young Man in the Costume of a Majo",650,Impressionism,35
198357,"Young Woman in a Garden",650,Impressionism,51
7335,"Young Woman in a Garden",650,Impressionism,NULL
7339,"Young Woman Reclining in Spanish Costume",650,Impressionism,NULL
20456,"Madame Andre Wormser and Her Children",547,Nabi,47
20458,"Madame Hessel en Robe Rouge Lisant",547,Nabi,NULL
20460,"Madame Hessel on the Sofa",547,Nabi,78
20462,"Madame Vuillard Sewing",547,Nabi,58
20464,"Misia at the Piano",547,Nabi,35
20466,"Mme Vuillard in a Set Designer's Studio",547,Nabi,35
20468,"Mme Vuillard Sewing by the Window",547,Nabi,35
205247,Orchard,547,Nabi,53
20470,"Portrait of Theodore Duret",547,Nabi,46
27784,"Street Scene in Front of a Barbershop",824,Expressionism,NULL
20472,"Roses in a Glass Vase",547,Nabi,NULL
27786,"Street with Passangers",824,Expressionism,NULL
20474,"Self-Portrait with Waroquy",547,Nabi,35
198993,"Sunday in the Alps",824,Expressionism,60
20476,"The Avenue (Die Avenue)",547,Nabi,NULL
27788,"Swiss Farmer's Wife",824,Expressionism,NULL
20478,"The Bakery (La Patiserie)",547,Nabi,46
27790,Tangotee,824,Expressionism,NULL
20480,"The Candlestick",547,Nabi,NULL
27792,"The Drinker, Self-Portrait",824,Expressionism,NULL
20482,"The Earthenware Pot",547,Nabi,47
27794,"The Judgement of Paris",824,Expressionism,NULL
20484,"The Green Interior",547,Nabi,35
27796,"The Living Room",824,Expressionism,NULL
20486,"The Mantelpiece",547,Nabi,47
27798,"The Painter, Self-Portrait",824,Expressionism,NULL
20488,"The Small Drawing-Room, Mme Hessel at Her Sewing Table",547,Nabi,35
27800,"The Painters of Die Brucke",824,Expressionism,NULL
20490,"The Terrace at Vasouy, the Garden",547,Nabi,47
27802,"The Red Tower in Halle",824,Expressionism,36
20492,"The Terrace at Vasouy, the Lunch",547,Nabi,47
27804,"The Rider",824,Expressionism,NULL
20496,"Vallotton Chez les Natanson",547,Nabi,NULL
27806,"The Sleigh Ride",824,Expressionism,NULL
20498,"Window Overlooking the Woods",547,Nabi,NULL
27808,"The Three Old Women",824,Expressionism,NULL
20500,"Woman in a Striped Dress",547,Nabi,46
27810,"The Unicyclist",824,Expressionism,NULL
208806,"Yvonne Printemps au Fauteuil",547,Nabi,NULL
27812,"The Visit Couple and Newcomer",824,Expressionism,NULL
178723,"The Game of Cards",685,Rococo,NULL
27814,"Three Artists: Hermnn Scherer, Kirchner, Paul Camenisch",824,Expressionism,NULL
178732,"The Good Hand",685,Rococo,NULL
27816,"Three Bathers",824,Expressionism,NULL
178741,"The Happy Monk",685,Rococo,NULL
27818,"Three Huts on the Hill, Red Huts",824,Expressionism,NULL
178750,"The Master Brewer",685,Rococo,NULL
27820,"Three Nudes in the Woods",824,Expressionism,NULL
178777,"The Tyrolean Traveler",685,Rococo,NULL
27822,"Traber Team",824,Expressionism,NULL
178814,"Three Monks at the Snack",685,Rococo,NULL
27824,"Two Acrobats Sculpture",824,Expressionism,NULL
178785,"Visit to the Wine Cellar",685,Rococo,NULL
27826,"Two Acts in the Room",824,Expressionism,NULL
27269,"Self-Portrait in Hell",792,Expressionism,NULL
27828,"Two Girls",824,Expressionism,NULL
27271,"Self-Portrait in the Clinic",792,Expressionism,NULL
199033,"Two Nudes in a Room",824,Expressionism,60
27273,"Self-Portrait with a Bottle of Wine",792,Expressionism,NULL
27830,"Two Nudes on a Blue Sofa",824,Expressionism,NULL
27832,"Two Nudes with Bath Tube and Stove",824,Expressionism,NULL
27275,"Self-Portrait with Brush",792,Expressionism,NULL
27834,"Two Pink Nudes at the Lake",824,Expressionism,NULL
27277,"Self-Portrait with Burning Cigarette",792,Expressionism,NULL
199013,"Two Women",824,Expressionism,60
27279,"Self-Portrait with the Spanish Flu",792,Expressionism,NULL
27836,"Two Women in a Cafe´",824,Expressionism,NULL
27281,Separation,792,Expressionism,NULL
27838,"Two Women with Sink",824,Expressionism,NULL
27283,"Shore with Red House",792,Expressionism,NULL
27840,"Walking Woman with Dog",824,Expressionism,NULL
27285,Spring,792,Expressionism,NULL
27842,"Wildboden, Mountains Forest",824,Expressionism,NULL
27289,"Starry Night II",792,Expressionism,NULL
27844,"Winter Landscape in Moonlight",824,Expressionism,NULL
27287,"Starry Night",792,Expressionism,55
27846,"Witch and Scarecrow in the Snow",824,Expressionism,NULL
27291,"Summer Night at Asgarstrand",792,Expressionism,49
27848,"Woman's Head with Sunflower",824,Expressionism,NULL
27293,"Summer Night by the Beach",792,Expressionism,NULL
27850,"Women in the Street",824,Expressionism,NULL
27295,"Summer Night, Inger on the Beach",792,Expressionism,NULL
27297,"The Dance of Life",792,Expressionism,NULL
27299,"The Death of Marat II",792,Expressionism,NULL
27301,"The Evening on Karl Johan",792,Expressionism,NULL
27303,"The Fairytale Forest",792,Expressionism,NULL
27305,"The Haymaker",792,Expressionism,NULL
27307,"The Kiss",792,Expressionism,NULL
27311,"The Scream (Version 2)",792,Expressionism,NULL
27309,"The Scream",792,Expressionism,79
27313,"The Seine at Saint-Cloud",792,Expressionism,NULL
27315,"The Sick Child",792,Expressionism,NULL
27317,"The Storm",792,Expressionism,30
27319,"The Sun",792,Expressionism,NULL
27321,"The Voice, Summer Night",792,Expressionism,NULL
27323,"The Yellow Log",792,Expressionism,NULL
27325,"Train Smoke",792,Expressionism,NULL
27327,"Trees and Garden Wall in Asgardstrand",792,Expressionism,49
27329,Vampire,792,Expressionism,NULL
27331,"Weeping Nude",792,Expressionism,NULL
27333,"Winter in the Woods",792,Expressionism,NULL
27335,"Workers On Their Way Home",792,Expressionism,NULL
178349,"Portico of a Mosque, Ahmedabad",780,Orientalism,NULL
178367,"Portrait of an Arab",780,Orientalism,NULL
178358,"Promenade on a Street in Ahmedabad with the Rajah’s Elephant led by Two Retainers",780,Orientalism,NULL
178301,"Rabat The Red Gate",780,Orientalism,NULL
178406,"Street Vendor, Ahmedabad",780,Orientalism,NULL
178434,"Study of a Man in a Tasseled Cap",780,Orientalism,NULL
178413,"The Fort of Gwalior, Madhya Pradesh",780,Orientalism,NULL
178187,"The Gun Buyer (Outside a Moroccan Bazaar Gate)",780,Orientalism,NULL
178198,"The Market in Ahmadabad, India",780,Orientalism,NULL
178209,"The Nautch",780,Orientalism,NULL
178308,"The Pearl Mosque, Agra",780,Orientalism,NULL
178220,"The Procession",780,Orientalism,NULL
178376,"Traveling in Persia",780,Orientalism,NULL
178315,"Wedding Procession in Jodhpur",780,Orientalism,NULL
178176,"Well in South India",780,Orientalism,NULL
28879,"Self-Portrait, Nude",843,Expressionism,NULL
28885,"Self-Portrait with Checkered Shirt",843,Expressionism,NULL
28887,"Self-Portrait with Hands on Chest",843,Expressionism,NULL
28889,"Self-Seers II (Death and Man)",843,Expressionism,NULL
28891,"Standing Woman in a Green Shirt",843,Expressionism,NULL
28893,"Summer Landscape, Krumau",843,Expressionism,NULL
28895,"The Blind I",843,Expressionism,NULL
28897,"The Family",843,Expressionism,NULL
28899,"The Green Stocking",843,Expressionism,NULL
28901,"The Hermits",843,Expressionism,NULL
28903,"The Painter Max Oppenheimer",843,Expressionism,NULL
28905,"Trieste Fishing Boat",843,Expressionism,NULL
28907,"Woman with Black Hat",843,Expressionism,61
198395,"Saint Francis and Brother Leo Meditating on Death",553,Renaissance,51
19005,"Saint Francis Meditating",553,Renaissance,50
19003,"Saint Francis Receiving the Stigmata",553,Renaissance,NULL
19007,"Saint James the Younger",553,Renaissance,NULL
19009,"Saint Jerome as a Scholar",553,Renaissance,35
19013,"Saint John the Baptist and Saint Francis of Assisi",553,Renaissance,NULL
19015,"Saint John the Evangelist",553,Renaissance,NULL
19017,"Saint Louis, King of France, with a Page",553,Renaissance,40
19019,"Saint Martin and the Beggar",553,Renaissance,46
19021,"Saint Paul",553,Renaissance,NULL
19025,"Saint Peter and Saint Paul",553,Renaissance,NULL
19029,"Saint Peter in Tears",553,Renaissance,NULL
19033,"Saints Peter and Paul",553,Renaissance,NULL
19035,"San Jeronimo",553,Renaissance,NULL
19041,"The Adoration of the Shepherds",553,Renaissance,NULL
19039,"The Adoration of the Shepherds",553,Renaissance,35
19043,"The Agony in the Garden",553,Renaissance,NULL
19047,"The Annunciation",553,Renaissance,NULL
19051,"The Annunciation",553,Renaissance,50
19045,"The Annunciation",553,Renaissance,56
19057,"The Crucifixion with Two Donors",553,Renaissance,40
19061,"The Entombment of Christ",553,Renaissance,NULL
19065,"The Holy Family with Saint Anne",553,Renaissance,NULL
19067,"The Holy Family with Saint Mary Magdalen",553,Renaissance,53
19079,"The Holy Trinity",553,Renaissance,50
19073,"The Penitent Mary Magdalene",553,Renaissance,NULL
19081,"The Veil of Saint Veronica",553,Renaissance,NULL
19083,"The Virgin and Child with Saints Martina (or Thelca) and Agnes",553,Renaissance,46
19085,"The Virgin Mary (Mater Dolorosa)",553,Renaissance,NULL
19087,"The Virgin of the Immaculate Conception",553,Renaissance,NULL
19089,"The Vision of Saint John",553,Renaissance,35
18941,"View of Toledo",553,Renaissance,35
151306,"Snowy Day along the River",721,Impressionism,NULL
151317,Spring,721,Impressionism,NULL
151361,Spring,721,Impressionism,NULL
151328,"Spring Landscape",721,Impressionism,NULL
151339,"Spring Night, Harlem River",721,Impressionism,NULL
151350,"Spring Thaw",721,Impressionism,NULL
151372,"Squatter's Huts, Harlem River",721,Impressionism,NULL
151383,Summer,721,Impressionism,NULL
198173,"Swimming Hole",721,Impressionism,51
151416,"The Bronx River",721,Impressionism,NULL
151469,"The Flatiron Building",721,Impressionism,NULL
151394,"The Path to Town",721,Impressionism,NULL
151405,"The Red Turret",721,Impressionism,NULL
151500,"The Towpath",721,Impressionism,NULL
151511,"The Winding Road",721,Impressionism,NULL
151427,Twilight,721,Impressionism,NULL
151449,Winter,721,Impressionism,NULL
151438,"Winter Landscape with House",721,Impressionism,NULL
151460,"Winter Reflections",721,Impressionism,NULL
27714,"Group of Artists",824,Expressionism,NULL
27716,"Head of Erna",824,Expressionism,NULL
27718,"Head of the Painter (Self-Portrait)",824,Expressionism,NULL
27720,"Horse Team with Three Farmers",824,Expressionism,NULL
27722,Interior,824,Expressionism,NULL
27724,"Kitchen in a Alpine Hut",824,Expressionism,NULL
27728,"Konigstein Station",824,Expressionism,NULL
27726,"Konigstein With Red Church",824,Expressionism,NULL
27730,"Lovers The Kiss",824,Expressionism,NULL
27732,Marcella,824,Expressionism,NULL
27734,"Mask Dance",824,Expressionism,NULL
27736,"Moonrise on the Stafelalp",824,Expressionism,NULL
27738,"Negro Dance",824,Expressionism,NULL
27740,"Night Woman",824,Expressionism,NULL
27742,"Nude Girl in Front of Green Sofa",824,Expressionism,NULL
27744,"Nude in Orange and Yellow",824,Expressionism,NULL
27746,"Nude with an Umbrella",824,Expressionism,NULL
27748,"Portrait of the Poet Frank",824,Expressionism,NULL
27750,"Quarry at Wildboden",824,Expressionism,NULL
27752,"Railway Station Konigstein",824,Expressionism,NULL
27754,"Reclining Nude with Mirror",824,Expressionism,NULL
27756,"Red Elizabeth Bank in Berlin",824,Expressionism,NULL
27758,"Rising Moon on the Stafelalp",824,Expressionism,NULL
27760,"Sailboats in the Storm",824,Expressionism,NULL
27762,"Seated Lady (Dodo)",824,Expressionism,NULL
27764,"Self-Portrait as a Sick Person",824,Expressionism,NULL
27766,"Self-Portrait as a Soldier",824,Expressionism,NULL
27768,"Self-Portrait with Model",824,Expressionism,NULL
27770,"Sertigweg in Summer",824,Expressionism,NULL
27772,"Stafelalp with Amselfluh",824,Expressionism,NULL
27774,"Stepping Gingerly into the Sea",824,Expressionism,NULL
181004,"Portrait of a Blonde",761,Surrealism,NULL
181163,Reve,761,Surrealism,NULL
181015,Rofa,761,Surrealism,NULL
181048,"Sans Titre",761,Surrealism,NULL
181306,"Sans Titre (Port de Martigues)",761,Surrealism,NULL
181026,"Sans Titre (Visage de Femme)",761,Surrealism,NULL
181037,"Sans Titre",761,Surrealism,NULL
180673,Serpentins,761,Surrealism,NULL
180682,Se´ville,761,Surrealism,NULL
181121,Siril,761,Surrealism,NULL
181103,"Sous les Oliviers (Coquetterie)",761,Surrealism,NULL
181059,Statices,761,Surrealism,NULL
180691,Tabarin,761,Surrealism,NULL
180700,"Tete de Femme",761,Surrealism,NULL
30200,"The Brunette and Blonde",761,Surrealism,NULL
181152,Transparence,761,Surrealism,NULL
180709,"Untitled (Transparence)",761,Surrealism,NULL
30204,"Veglione Cannes",761,Surrealism,NULL
30206,"Very Rare Picture of Earth",761,Surrealism,NULL
181070,Volupte´,761,Surrealism,NULL
181081,Wegelia,761,Surrealism,NULL
30208,"Woman with a Dog",761,Surrealism,NULL
181092,Xanthe,761,Surrealism,NULL
5840,"General Jose of Palafox on Horseback",714,Romanticism,50
5842,"Ignacio Garcini y Queralt, Brigadier of Engineers",714,Romanticism,35
5844,"Jose Costa y Bonells, Called Pepito",714,Romanticism,35
5846,"Josefa de Castilla Portugal y van Asbrock de Garcini",714,Romanticism,35
5848,"King Charles III as a Hunter",714,Romanticism,50
5850,"King Ferdinand VII with Royal Mantle",714,Romanticism,50
5868,"Maja and Celestina",714,Romanticism,NULL
5870,"Majas on a Balcony",714,Romanticism,35
5872,"Manuel Godoy as General",714,Romanticism,NULL
5874,"Manuel Osorio Manrique de Zuniga",714,Romanticism,35
5876,"Manuel Silvela y Garcia de Aragon",714,Romanticism,50
5878,"Maria Luisa of Parma, Queen of Spain",714,Romanticism,50
5880,"Maria Teresa de Borbon and Vallabriga",714,Romanticism,46
5888,"Narcisa Baranana de Goicoechea",714,Romanticism,35
5890,"Pastor Playing the Dulzaina",714,Romanticism,50
5896,"Portrait of Asensio Julia",714,Romanticism,56
5898,"Portrait of Don Bernardo de Iriarte y Nieves Ravelo",714,Romanticism,46
206228,"Portrait of Don Juan Antonio Cuervo",714,Romanticism,53
5900,"Portrait of Don Ramon Satue",714,Romanticism,43
5902,"Portrait of Dona Isabel Cabos de Porcel",714,Romanticism,47
5904,"Portrait of Felix Colon de Larriategui",714,Romanticism,NULL
5906,"Portrait of Ferdinand VII",714,Romanticism,56
5908,"Portrait of Francisco Bayeu y Subias",714,Romanticism,50
5910,"Portrait of General Antonio Ricardos",714,Romanticism,50
198440,"Portrait of Jacques Galos",714,Romanticism,51
5912,"Portrait of Joaquina Tellez-Giron",714,Romanticism,50
5914,"Portrait of Juan Bautista de Muguiro",714,Romanticism,50
5916,"Portrait of Leandro Fernandez Moratin",714,Romanticism,NULL
5918,"Portrait of Maria Luisa de Borbon y Vallabriga",714,Romanticism,NULL
5920,"Portrait of Mariano Goya",714,Romanticism,NULL
5922,"Portrait of Senora Cean Bermudez",714,Romanticism,NULL
5924,"Portrait of the Duchess of Alba",714,Romanticism,NULL
5926,"Portrait of the Marquesa de Santiago",714,Romanticism,55
5928,"Portrait of the Matador Pedro Romero",714,Romanticism,NULL
5930,"Portrait of the Poet Moratin",714,Romanticism,NULL
206218,"Saint Ambrose",714,Romanticism,53
5936,"Saint Gregory the Great Pope",714,Romanticism,50
5938,"Saint Jerome in Penitence",714,Romanticism,NULL
5832,"Scene of Inquisition",714,Romanticism,50
5940,"Sebastian Martinez",714,Romanticism,35
5942,"Self-Portrait at 69 Years",714,Romanticism,NULL
5944,"Self-Portrait in the Studio",714,Romanticism,NULL
5946,"Self-Portrait with Dr. Arrieta",714,Romanticism,NULL
5948,"Senora Sabasa Garcia",714,Romanticism,46
5950,"Still Life with Golden Bream",714,Romanticism,NULL
5830,"Sun Visor, El Quitasol",714,Romanticism,50
5822,"The Apostle Santiago",714,Romanticism,50
5952,"The Blind Guitarist",714,Romanticism,50
5954,"The Burial of the Sardine",714,Romanticism,NULL
5956,"The Clothed Maja",714,Romanticism,NULL
5958,"The Colossus",714,Romanticism,50
5858,"The Conduction of a Sillaro, the Work",714,Romanticism,46
5856,"The Countess of Chinchon",714,Romanticism,NULL
5960,"The Countess of Chinchon",714,Romanticism,50
5852,"The Crazy House",714,Romanticism,35
5962,"The Dance of the Manzanares",714,Romanticism,50
5966,"The Duke of Osuna",714,Romanticism,NULL
5968,"The Duke of Wellington",714,Romanticism,47
5970,"The Family of Infant Louis de Bourbon",714,Romanticism,NULL
5972,"The Family of the Duke of Osuna",714,Romanticism,50
5974,"The Forge",714,Romanticism,NULL
5826,"The Guide of Tormes",714,Romanticism,NULL
5828,"The Guitar Majo",714,Romanticism,46
5854,"The Kite",714,Romanticism,50
5976,"The Last Communion of St. Joseph of Calasanz",714,Romanticism,NULL
5978,"The Maja and the Cloaked Men",714,Romanticism,50
5860,"The Marchioness of Pontejos",714,Romanticism,46
5980,"The Marquesa de la Solana",714,Romanticism,40
5982,"The Milkmaid of Bordeaux",714,Romanticism,50
5984,"The Nude Maja",714,Romanticism,47
5862,"The Picnic on the Edge of the Manzanares",714,Romanticism,50
5824,"The Potter",714,Romanticism,50
5986,"The Quail Shoot",714,Romanticism,50
5990,"The Second of May",714,Romanticism,50
5988,"The Seesaw",714,Romanticism,67
5992,"The Snow Storm",714,Romanticism,50
5994,"The Stilts",714,Romanticism,50
5996,"The Threshing Floor",714,Romanticism,50
5864,"The Tyrant",714,Romanticism,NULL
5998,"The Water Carrier",714,Romanticism,NULL
6000,"The Witches Flight",714,Romanticism,50
6002,"Therese Louise de Sureda",714,Romanticism,46
6004,"Third of May",714,Romanticism,50
6006,"Tiburcio Perez y Cuervo, the Architect",714,Romanticism,35
5866,"Time and the Old Women",714,Romanticism,NULL
6008,"Tobias and the Angel",714,Romanticism,50
5812,"Traveling Comedians",714,Romanticism,50
6010,"Two Boys and a Bulldog",714,Romanticism,50
6014,"Victor Guye",714,Romanticism,46
6016,"Witches Sabbath",714,Romanticism,46
